,condition,time,type
1533,Autonomous,5.092393191,Encouragements
1534,Autonomous,0.444837265,Encouragements
1535,Autonomous,5.227866429,Encouragements
1536,Autonomous,2.903109229,Encouragements
1537,Autonomous,1.795714501,Encouragements
1538,Autonomous,3.172755012,Encouragements
1539,Autonomous,5.8855327,Encouragements
1540,Autonomous,2.252967093,Encouragements
1541,Autonomous,1.279926456,Encouragements
1542,Autonomous,2.228897159,Encouragements
1543,Autonomous,1.652814414,Encouragements
1544,Autonomous,1.165919319,Encouragements
1545,Autonomous,1.894551834,Encouragements
1546,Autonomous,16.262741603,Encouragements
1547,Autonomous,1.326343523,Encouragements
1548,Autonomous,7.015868809,Encouragements
1549,Autonomous,0.23147201,Encouragements
1550,Autonomous,1.291187513,Encouragements
1551,Autonomous,0.573576241,Encouragements
1552,Autonomous,7.927358789,Encouragements
1553,Autonomous,3.005991703,Encouragements
1554,Autonomous,3.092132951,Encouragements
1555,Autonomous,3.717995549,Encouragements
1556,Autonomous,1.406212009,Encouragements
1557,Autonomous,2.255219499,Encouragements
1558,Autonomous,1.588698571,Encouragements
1559,Autonomous,3.459588563,Encouragements
1560,Autonomous,0.651226878,Encouragements
1561,Autonomous,2.682012533,Encouragements
1562,Autonomous,4.586094143,Encouragements
1563,Autonomous,2.572203959,Encouragements
1564,Autonomous,7.483138346,Encouragements
1565,Autonomous,9.549528837,Encouragements
1566,Autonomous,4.260590118,Encouragements
1567,Autonomous,0.721278878,Encouragements
1568,Autonomous,2.462885365,Encouragements
1569,Autonomous,8.994455861,Encouragements
1570,Autonomous,2.432879835,Encouragements
1571,Autonomous,1.263155494,Encouragements
1572,Autonomous,3.041618991,Encouragements
1573,Autonomous,0.965978641,Encouragements
1574,Autonomous,1.876156275,Encouragements
1575,Autonomous,0.714693942,Encouragements
1576,Autonomous,2.150709437,Encouragements
1577,Autonomous,0.122758956,Encouragements
1578,Autonomous,1.907144936,Encouragements
1579,Autonomous,2.16874722,Encouragements
1580,Autonomous,1.10603667,Encouragements
1581,Autonomous,1.492160324,Encouragements
1582,Autonomous,0.354668453,Encouragements
1583,Autonomous,0.576003833,Encouragements
1584,Autonomous,0.607873873,Encouragements
1585,Autonomous,9.550030238,Encouragements
1586,Autonomous,5.185638088,Encouragements
1587,Autonomous,7.869035189,Encouragements
1588,Autonomous,1.396211751,Encouragements
1589,Autonomous,2.374473023,Encouragements
1590,Autonomous,2.588015098,Encouragements
1591,Autonomous,7.344865257,Encouragements
1592,Autonomous,3.576809381,Encouragements
1593,Autonomous,0.121535026,Encouragements
1594,Autonomous,9.481501119,Encouragements
1595,Autonomous,0.40572179,Encouragements
1596,Autonomous,2.211634567,Encouragements
1597,Autonomous,4.695920133,Encouragements
1598,Autonomous,1.65252527,Encouragements
1599,Autonomous,0.449315622,Encouragements
1600,Autonomous,1.251154395,Encouragements
1601,Autonomous,1.577303953,Encouragements
1602,Autonomous,0.592025362,Encouragements
1603,Autonomous,3.471775248,Encouragements
1604,Autonomous,2.064546478,Encouragements
1605,Autonomous,1.519277022,Encouragements
1606,Autonomous,7.280882216,Encouragements
1607,Autonomous,2.076692711,Encouragements
1608,Autonomous,2.434516707,Encouragements
1609,Autonomous,11.125916409,Encouragements
1610,Autonomous,0.594154308,Encouragements
1611,Autonomous,10.646999499,Encouragements
1612,Autonomous,0.129320221,Encouragements
1613,Autonomous,7.155332162,Encouragements
1614,Autonomous,1.180027875,Encouragements
1615,Autonomous,2.52301627,Encouragements
1616,Autonomous,1.718478371,Encouragements
1617,Autonomous,0.603039105,Encouragements
1618,Autonomous,0.657069365,Encouragements
1619,Autonomous,0.681783775,Encouragements
1620,Autonomous,2.435632795,Encouragements
1621,Autonomous,2.084488057,Encouragements
1622,Autonomous,2.012240103,Encouragements
1623,Autonomous,1.479785501,Encouragements
1624,Autonomous,1.183025757,Encouragements
1625,Autonomous,1.460788627,Encouragements
